Energy	Plot 1
4518	5.827e+12
4518.5	5.827e+12
4519	5.827e+12
4519.5	5.827e+12
4520	5.827e+12
4520.5	5.827e+12
4521	5.827e+12
4521.5	5.827e+12
4522	5.826e+12
4522.5	5.826e+12
4523	5.826e+12
4523.5	5.826e+12
4524	5.825e+12
4524.5	5.825e+12
4525	5.825e+12
4525.5	5.825e+12
4526	5.825e+12
4526.5	5.825e+12
4527	5.825e+12
4527.5	5.825e+12
4528	5.825e+12
4528.5	5.825e+12
4529	5.825e+12
4529.5	5.825e+12
4530	5.826e+12
4530.5	5.826e+12
4531	5.827e+12
4531.5	5.827e+12
4532	5.828e+12
4532.5	5.829e+12
4533	5.829e+12
4533.5	5.83e+12
4534	5.831e+12
4534.5	5.832e+12
4535	5.833e+12
4535.5	5.834e+12
4536	5.835e+12
4536.5	5.835e+12
4537	5.836e+12
4537.5	5.837e+12
4538	5.838e+12
4538.5	5.839e+12
4539	5.84e+12
4539.5	5.841e+12
4540	5.842e+12
4540.5	5.842e+12
4541	5.843e+12
4541.5	5.843e+12
4542	5.844e+12
4542.5	5.845e+12
4543	5.844e+12
4543.5	5.845e+12
4544	5.845e+12
4544.5	5.845e+12
4545	5.845e+12
4545.5	5.845e+12
4546	5.845e+12
4546.5	5.844e+12
4547	5.844e+12
4547.5	5.844e+12
4548	5.843e+12
4548.5	5.843e+12
4549	5.842e+12
4549.5	5.841e+12
4550	5.841e+12
4550.5	5.84e+12
4551	5.84e+12
4551.5	5.839e+12
4552	5.838e+12
4552.5	5.838e+12
4553	5.837e+12
4553.5	5.837e+12
4554	5.836e+12
4554.5	5.836e+12
4555	5.835e+12
4555.5	5.835e+12
4556	5.835e+12
4556.5	5.834e+12
4557	5.834e+12
4557.5	5.835e+12
4558	5.834e+12
4558.5	5.834e+12
4559	5.834e+12
4559.5	5.834e+12
4560	5.834e+12
4560.5	5.835e+12
4561	5.835e+12
4561.5	5.835e+12
4562	5.835e+12
4562.5	5.835e+12
4563	5.836e+12
4563.5	5.836e+12
4564	5.835e+12
4564.5	5.835e+12
4565	5.835e+12
4565.5	5.835e+12
4566	5.835e+12
4566.5	5.835e+12
4567	5.835e+12
4567.5	5.834e+12
4568	5.834e+12
4568.5	5.833e+12
4569	5.833e+12
4569.5	5.831e+12
4570	5.831e+12
4570.5	5.83e+12
4571	5.829e+12
4571.5	5.827e+12
4572	5.826e+12
4572.5	5.825e+12
4573	5.823e+12
4573.5	5.822e+12
4574	5.82e+12
4574.5	5.819e+12
4575	5.817e+12
4575.5	5.815e+12
4576	5.814e+12
4576.5	5.812e+12
4577	5.811e+12
4577.5	5.809e+12
4578	5.808e+12
4578.5	5.806e+12
4579	5.805e+12
4579.5	5.803e+12
4580	5.802e+12
4580.5	5.801e+12
4581	5.801e+12
4581.5	5.799e+12
4582	5.799e+12
4582.5	5.798e+12
4583	5.797e+12
4583.5	5.797e+12
4584	5.797e+12
4584.5	5.797e+12
4585	5.797e+12
4585.5	5.797e+12
4586	5.797e+12
4586.5	5.798e+12
4587	5.798e+12
4587.5	5.798e+12
4588	5.799e+12
4588.5	5.8e+12
4589	5.801e+12
